cci_lake_id,obs_mean,obs_summer_mean,obs_warmest_mean,obs_coldest_mean,obs_ice_duration,obs_cloud_mean,obs_cloud_summer_mean,obs_cloud_warmest_mean,obs_cloud_coldest_mean
799,20.750756800625464,26.303730799396607,28.02093706139123,11.99878694866915,0.0,23.185528184093037,26.259990697887794,27.99991575669163,12.558892537152142
3114,7.237122612546122,2.8829753335188526,13.921181749941603,1.9072110622401095,8.476190476190476,7.017819911707366,2.770322327555883,14.417449010424102,1.7345627710761045
7889,9.159193683007063,4.422097031778486,15.202979471742651,3.6405447896882928,1.619047619047619,8.710076173979802,4.135467247071863,15.39330709257414,3.5312277888224903
2516,6.553976682101809,2.792597388550205,12.98030086659924,1.2311137015099018,21.285714285714285,6.3051549945435985,2.659741623294577,13.509607486261356,1.0442461272052304
12262,6.44644120720771,1.7822436851897603,13.256770602654532,0.9034372507729725,26.523809523809526,6.01592024213676,1.7548783527648133,13.599191837510245,0.8077273840506797
1519,9.707066868927546,4.911447927295505,15.85509732534994,4.042995930084638,1.1428571428571428,9.031075376793684,4.524029206954011,16.29296001522227,3.804188707558088
3053,19.217719066282136,21.28683118461918,21.747999419133638,16.396158372527342,0.0,18.33344353037588,21.127351721340748,21.76510388983675,16.393417042027707
1203,12.544005219411066,23.169041589443424,24.25394590136584,0.6731366103139257,43.95238095238095,16.55430103477455,23.302953846208933,24.290949896130048,0.612682317637329
3350,9.361652776384187,17.867644095092764,19.087588753545113,0.8020766130799573,40.23809523809524,11.652945119138803,18.54336060811664,19.6092257008601,0.8480987649354378
3607,26.694067629831167,27.71527520627958,29.15260078109845,22.473110690220384,0.0,25.716765869919193,28.678390016292898,29.575821267786626,22.456316376325216
2364,17.971143917372228,10.665677913239703,26.484486346384003,9.84943302604171,0.0,18.189146945295576,10.704988312052812,26.57459472277165,9.87388511468353
3025,13.174825616211425,6.479172058670157,20.93141798570925,5.145606139341727,0.8095238095238095,14.342074592578157,6.10625127612201,20.965425952506664,4.7607582535604145
2532,8.814295180670717,15.621650141085373,16.93445259261131,1.7666179876536379,17.761904761904763,9.288450962357302,15.868327360959691,17.49657199127202,1.8569378819809705
562,15.397465928810075,9.744431215224413,21.174023549409462,9.188544426608953,0.0,14.392129127356492,9.730304206141293,21.472616277844356,9.171820916936596
1526,9.013404003219595,3.9960594230927216,15.331759490257138,3.2038779973754883,3.0476190476190474,8.57483689723062,3.6502879364685707,15.665755616774597,2.9804910355354557
3109,10.698481329396127,4.548816540666938,18.92668133240998,3.4566326337450013,0.0,12.779294306889474,4.605511083185496,19.283432532547724,3.387626013828669
1057,9.712958874509754,5.049618508297854,15.678241608016322,4.233976341373669,0.9523809523809523,9.297750933340813,4.634123089378359,15.922322349663695,3.99087271279928
2965,25.05174706316888,23.271120579116037,26.662518701620108,22.65185267501654,0.0,25.499384934225226,23.14097045288929,26.738382336089607,22.779597615438814
455,22.980777149789,27.12102660935367,28.213765270951324,16.535256955600556,0.0,21.828717872283754,27.204267757044775,28.334712505144726,16.53285231039559
2186,3.676088669837866,0.02335038399006648,11.15100199459643,-0.00014442535648059957,173.28571428571428,4.000045001222184,0.017059182256914943,11.332923773365609,-0.0002634260389312839
2724,24.86397850590104,22.066721377103793,27.966680680847833,21.257882756141534,0.0,24.761804733043135,22.156043806976292,28.089167174562,21.298220464815103
3132,27.86760331882909,27.472485621308927,28.53291745717302,27.10025107978751,0.0,27.761576794962647,27.446344449232395,28.607375440064672,27.10394884151145
1218,19.88505714885676,18.088553749108193,21.430212717649482,17.702815790171538,0.0,19.927633623118115,18.081394821656644,21.40096785702895,17.709496964337035
1943,22.357177391160032,18.73557038889664,25.85143060181245,18.212505739429847,0.0,21.69278484282837,18.82074249339946,26.03856271594147,18.238416534625344
2111,27.86760331882909,27.472485621308927,28.53291745717302,27.10025107978751,0.0,27.789836500751065,27.466393681075413,28.58248263051349,27.08720592948155
3191,9.735433730548404,19.852697424615013,22.985006614082117,0.016777716287032077,86.28571428571429,13.347311044496962,20.167274524720934,24.0505683070166,0.3366132768695375
