,a2w_full,a2w_cloud,lstm_full,lstm_cloud,obs_full,obs_cloud,lake_id
75%,10.330399529696448,10.348366703540387,9.900455,9.601921,9.69287134806325,7.842837270100915,11
95%,16.27668134965996,16.03667137464198,16.126364,16.249586,16.35918324788412,15.688519159952808,11
5%,0.0,0.0,0.012809277,-0.02779293,-0.0003417968749772,-0.0003417968749772,3150
25%,0.0879273948449037,0.0101131387378431,0.5913491,0.4388795,0.4636942306314608,0.35512108758973676,3150
50%,3.808107967488503,3.797278766630837,4.20633,4.058308,4.1086274572040224,4.113815503781666,3150
75%,7.498858936668763,7.525101222881386,7.640829,7.5625525,7.485988186576151,7.599387958787389,3150
95%,9.487960017755569,9.518201297344904,9.636616,9.467073,9.693660912765608,9.708870702324162,3150
5%,0.0,0.0,0.08195639,0.04181242,0.0088071187337277,0.008469104766868397,2073
25%,0.753839123242593,0.7957042248450719,0.54243565,0.92062235,0.7505476633708099,0.5927412668864349,2073
50%,5.017429318233966,5.030120084249112,5.16903,5.2544403,5.106429036458337,4.899633979797386,2073
75%,8.761297061246495,8.74038591135907,8.750411,8.882193,8.844058609008812,8.89846382141117,2073
95%,10.701385204605623,10.812896087607804,11.320902,10.992148,11.385241444905605,11.308647759755463,2073
5%,6.481455993196514,6.337113368879717,6.93093,6.8735433,7.050363794962607,6.917796071370475,1583
25%,8.164856122362394,8.079308714570317,8.110834,8.100522,8.15579439798995,7.77398007710778,1583
50%,11.96041551171399,11.904200707608412,11.91456,12.004919,11.982722218831384,10.743504460652671,1583
75%,16.395769746503312,16.41327498139595,16.47259,16.541649,16.49495404561361,15.338481839497916,1583
95%,18.981104776619368,19.288067734318805,19.037128,18.819103,18.98326772054037,18.540031687418633,1583
5%,0.0,0.0,0.046743393,0.059609413,0.0088071187337277,0.010082817077659432,2518
25%,0.0285931440996601,0.8524109999958944,0.85319734,1.1023872,0.7505476633708099,0.8162885665893782,2518
50%,4.615923200350593,5.078823900281675,5.2960434,5.295606,5.106429036458337,5.313091532389365,2518
75%,8.75709099910121,8.71342756243751,8.992431,8.978093,8.844058609008812,9.021663602193229,2518
95%,10.819378280528293,10.840322156343168,11.148478,11.372927,11.385241444905605,11.26794757843018,2518
5%,0.0,0.0,0.061986446,0.024401665,0.0088071187337277,0.008299191792801195,962
25%,0.8263983835361525,0.7858577468335789,1.0360026,0.9059937,0.7505476633708099,0.5242091178894412,962
50%,5.064096756681575,5.04340355203797,5.3098264,5.2553897,5.106429036458337,4.899633979797386,962
75%,8.738878836658571,8.793146042144325,8.991502,8.809898,8.844058609008812,8.849742984771737,962
95%,10.79594617173174,10.73175935448842,11.068787,10.807618,11.385241444905605,11.234190940856953,962
5%,0.0,0.0,-0.05028391,-0.017426968,-0.0003417968749772,-0.0003417968749772,2228
25%,1.1393084354895988,1.1205606471196763,1.1382408,1.1228561,1.1604357577652422,1.2762194075964288,2228
50%,4.1840946122813145,4.150749921994295,4.349075,4.3443885,4.409954869474404,4.46900965831469,2228
75%,7.008687755124219,6.993853468078828,7.202094,7.1034126,7.058553899744084,7.151169966398982,2228
95%,8.783734210380905,8.759758660387934,8.887012,8.85755,8.895330276587174,8.819025659137873,2228
5%,4.963668769203215,5.003223816604829,5.4283824,5.494954,5.530782318115257,5.487705485026083,831
25%,6.5374570015181535,6.548527119173989,6.479812,6.705216,6.718863423665368,6.581338500976585,831
50%,10.861830828788852,10.827041547230564,10.451276,10.751723,10.499128595987996,10.051698939005576,831
75%,14.635184319390472,14.463372815144895,14.908873,14.909338,14.810133234659872,14.52528851826986,831
95%,17.23611842760488,16.94727178431187,17.614971,17.484383,17.568599955240927,17.19488932291671,831
5%,5.132494542004215,5.011018872218577,5.42985,5.5411906,5.530782318115257,5.495525614420598,1207
25%,6.6979962461250375,6.538197375903875,6.5885587,6.5139728,6.718863423665368,6.641079203287774,1207
50%,10.935185052574184,10.769745035019533,10.55164,10.644956,10.499128595987996,10.184280014038109,1207
75%,14.453032112928216,14.48777937007323,14.911346,14.9036045,14.810133234659872,14.66130599975591,1207
95%,17.019631628170295,16.90189275532966,17.47669,17.487871,17.568599955240927,17.22821102142336,1207
5%,0.0,0.0,-0.0068325996,-0.026317596,-0.0003417968749772,-0.0003417968749772,1195
25%,0.5605318743935022,0.6836582190186057,0.81414485,0.8279309,0.8345199584961165,0.7499207814534543,1195
50%,4.327536413997679,4.399420378849356,4.518012,4.677781,4.551711018880212,4.653159077962243,1195
75%,7.573793449094772,7.585308561143476,7.43581,7.466198,7.415608978271507,7.549893951416038,1195
95%,9.129667871463848,9.217246521279367,9.5707655,9.421651,9.52436218261721,9.551779556274441,1195
5%,6.416518635273508,6.432072305490074,6.757721,6.7295375,7.050363794962607,6.927695973714214,1109
25%,8.117466175831078,8.197081235488472,8.042295,7.903983,8.15579439798995,7.7444698969523245,1109
50%,12.009612295222148,11.956242239143409,11.89824,11.994998,11.982722218831384,10.50619786580404,1109
75%,16.432660255698305,16.411791627753935,16.584778,16.714344,16.49495404561361,15.09316946665453,1109
95%,19.026510328139263,19.214277058101818,19.013136,18.849617,18.98326772054037,18.731357447306355,1109
5%,5.013122370396588,4.957415293764508,5.4497967,5.4202704,5.530782318115257,5.476189009348576,416
25%,6.554395867643618,6.513350916389429,6.573247,6.684908,6.718863423665368,6.504565652211511,416
50%,10.789329696052782,10.797795562782822,10.562391,10.63149,10.499128595987996,9.69691905975344,416
75%,14.663812912674969,14.396124405006406,14.861682,14.979862,14.810133234659872,14.352213637034112,416
95%,16.964596196811236,16.88558782771107,17.52511,17.190031,17.568599955240927,17.166376336415627,416
5%,3.6996520109703472,3.924579257933576,4.043983,4.1790934,4.189135104522734,3.975166249286304,209
25%,5.271153685896341,5.297120051736331,5.3633294,5.320674,5.449910629736451,5.263717852645414,209
50%,9.58035262484316,9.499468276238364,9.407171,9.548824,9.11852563805462,8.397978929226554,209
75%,13.049716955223808,13.114484637651111,13.415201,13.440301,13.311750754889315,12.776294297311097,209
95%,15.644444015899676,15.274539059730742,15.907227,15.947718,15.976701810317422,15.86070880346324,209
5%,0.0,0.0,-0.25371265,-0.40395212,-0.0003417968749772,-0.0003417968749772,790
25%,0.0,0.0,0.11822891,0.11826515,-0.0003417968749772,-0.0003417968749772,790
50%,5.835939454780973,5.772278505903371,5.482936,4.8386254,6.765430068969749,1.0147796630859602,790
75%,18.0661249183924,18.17527911697106,18.027966,17.971024,17.701472218831384,14.297882334391318,790
95%,22.86676258704809,23.11869556779529,22.802551,22.438677,23.33314221700033,22.662222162882514,790
5%,0.0,0.0,0.010194778,-0.15052414,-0.0003417968749772,-0.0003417968749772,2315
25%,1.676424591843633,2.193520788051626,2.40139,2.6073074,2.7897792816162337,1.0826153119405433,2315
50%,12.355308352889224,12.551601146233732,11.938526,11.902219,11.53272654215499,10.34840068817141,2315
75%,22.902928386734423,22.90472285758209,22.884583,23.163261,22.587837473551478,23.007417297363304,2315
95%,26.508089344088337,26.502710579941517,27.116264,27.183788,27.55439529418948,27.530708217620862,2315
5%,4.116034149571629,3.784158545575413,4.108773,3.9739208,3.933685557047568,4.09799257914226,970
25%,9.397097650243614,9.520104669641336,9.8401785,9.850801,9.587354278564476,9.596193885803245,970
50%,17.349418869836224,17.26090144820593,17.32295,17.339151,17.203136062622093,18.149995422363304,970
75%,25.64349884938833,25.452785357119424,25.635212,25.686619,25.44877777099612,25.618365859985403,970
95%,29.25008945133092,29.081696008097506,29.5424,29.27397,29.6442644755046,29.097451337178583,970
5%,0.0,0.0,-0.2755432,-0.34181786,-0.0003417968749772,-0.0003417968749772,2701
25%,1.0676741028391832,1.2359759296568962,0.90382385,0.9936485,0.0006423950196108,-0.0003417968749772,2701
50%,10.870575917458806,10.768983483053487,11.098457,10.43005,10.911672210693382,8.146293258667015,2701
75%,20.93023746952463,20.425438677313448,21.733574,21.799149,21.3437381744385,20.65364799499514,2701
95%,24.930603452599872,24.272216714732306,24.963211,24.193327,25.536546961466517,24.95771242777508,2701
5%,0.0,0.0,-0.12491894,-0.28248644,-0.0003417968749772,-0.0003417968749772,3476
25%,0.0,0.0,0.17422342,0.3185315,-0.0003417968749772,-0.0003417968749772,3476
50%,4.498211098171214,4.786711976600138,5.7428513,5.5877447,6.0271774291992415,5.211380894978845,3476
75%,16.990991207668035,17.050161515676802,15.769927,15.449965,16.39708035786947,16.699184672037802,3476
95%,21.440385619326968,21.37045794225152,22.896263,22.65584,23.45426521301272,23.409580993652376,3476
5%,3.894581710915814,3.909256012047129,3.6843662,3.772893,3.4946812947591184,3.899076080322288,1597
25%,9.711547619724168,9.738619740882,9.674546,9.586806,9.680982208251976,10.243274307251,1597
50%,17.679569311705116,17.47987645448166,17.713953,17.809994,17.710907236735068,19.382815297444665,1597
75%,25.40692368380968,25.30211613905725,25.528759,25.45704,25.441478347778343,26.32747866312667,1597
95%,29.91465416611488,29.8434284187615,29.825075,29.904182,29.973498280843103,30.10680287679037,1597
5%,0.0,0.0,-0.17544651,-0.21596146,-0.0003417968749772,-0.0003417968749772,1618
25%,0.0,0.0,0.13284206,0.22538567,-0.0003417968749772,-0.0003417968749772,1618
50%,4.32197301070707,4.195052970148426,4.85553,4.400974,4.8621930440266965,6.091169293721549,1618
75%,16.607232456869298,16.547625582433866,16.232847,16.27166,16.025161997477255,18.27337226867678,1618
95%,21.9325197896328,21.815313632096604,21.609718,21.720745,22.03993123372396,22.49031705856329,1618
5%,0.0,0.0,-0.10696828,-0.15073967,-0.0003417968749772,-0.0003417968749772,2881
25%,0.0,0.0,-0.019786239,-0.060744047,-0.0003417968749772,-0.0003417968749772,2881
50%,0.0,0.0,0.07239258,0.0697397,-0.0003417968749772,-0.0003417968749772,2881
75%,3.9632679687618655,3.98332970288442,5.3197684,5.167394,4.651879882812523,5.255739307403616,2881
95%,9.313228473854911,9.279642819653796,9.668476,9.022524,9.94672228495284,10.082454554239947,2881
5%,0.0,0.0,-0.081240535,-0.14197576,-0.0003417968749772,-0.0003417968749772,3111
25%,0.0,0.0,-0.010268331,-0.029409409,-0.0003417968749772,-0.0003417968749772,3111
50%,0.0,0.0,0.05708146,0.10765636,-0.0003417968749772,-0.0003417968749772,3111
75%,1.4731052116953258,1.3797195841876595,1.8566642,1.1673684,1.9230387369792084,1.1226287841797102,3111
95%,5.928275155999254,6.090251274741738,6.0085206,5.933137,6.641893641154013,6.665810775756868,3111
5%,0.0,0.0,-0.10935938,-0.1909672,-0.0003417968749772,-0.0003417968749772,3045
25%,0.0,0.0,-0.026746273,-0.04476106,-0.0003417968749772,-0.0003417968749772,3045
50%,0.0,0.0,0.046153426,0.09688091,-0.0003417968749772,-0.0003417968749772,3045
75%,2.5751415526805808,2.2803532685746104,2.8364635,2.888558,2.669655100504599,1.7875839233398523,3045
95%,8.009263329639948,8.224953222183403,8.664627,8.349714,8.571225738525413,9.054258950551363,3045
5%,5.619183246321388,5.74472626476622,5.817423,5.616411,5.804334894816122,5.884888076782261,1504
25%,10.704702821054164,10.459990236585206,10.969703,11.001374,10.624562199910486,10.722912089030046,1504
50%,18.36531170299365,18.21973556836267,18.338844,18.44701,18.24005788167324,18.660960769653343,1504
75%,26.425840961764493,26.337188380974,26.520313,26.708136,26.27192967732748,25.944461441040065,1504
95%,30.145778683388333,30.03738246796723,30.653925,30.344112,30.827687835693386,30.20445785522464,1504
5%,0.0,0.0,-0.118540764,-0.106992364,-0.0003417968749772,-0.0003417968749772,2475
25%,0.0,0.0,-0.042186856,-0.031674862,-0.0003417968749772,-0.0003417968749772,2475
50%,0.0,0.0,0.033067703,0.050709367,-0.0003417968749772,-0.0003417968749772,2475
75%,2.697503412982732,2.885358470633509,2.8216662,2.3812456,1.993729527791345,0.725810782114678,2475
95%,8.39508827690131,8.683968526499392,9.024922,8.73991,8.75210787455245,9.035704231262244,2475
5%,5.6416070564835294,5.536563706740914,5.6365166,5.7353506,5.804334894816122,5.902936267852806,2649
25%,10.661422560901206,10.623304721811342,10.826186,10.817401,10.624562199910486,10.818745867411309,2649
50%,18.44989524856752,18.221221389339085,18.390532,18.444405,18.24005788167324,18.888053512573265,2649
75%,26.4624732806737,26.334972099188946,26.532951,26.578918,26.27192967732748,26.13779602050785,2649
95%,30.11953672039085,30.161896727626274,30.457338,30.233395,30.827687835693386,30.06709874471031,2649
5%,0.0,0.0,-0.10542941,-0.21127415,-0.0003417968749772,-0.0003417968749772,3534
25%,0.0,0.0,-0.02790451,-0.043642044,-0.0003417968749772,-0.0003417968749772,3534
50%,0.0,0.0,0.077096224,0.10082483,-0.0003417968749772,-0.0003417968749772,3534
75%,4.697919021949097,4.962763146878055,5.5108414,4.4350004,4.838359451293968,4.606724675496437,3534
95%,9.9129779150658,10.347307422055655,10.926612,10.682153,11.040301895141624,11.131206448872886,3534
5%,0.0,0.0,-0.09554958,-0.26227045,-0.0003417968749772,-0.0003417968749772,2203
25%,0.0,0.0,-0.013217211,-0.039197206,-0.0003417968749772,-0.0003417968749772,2203
50%,0.0,0.0,0.08205056,0.13312471,-0.0003417968749772,-0.0003417968749772,2203
75%,3.647083821078709,3.8838203810009264,4.179613,4.1252975,4.218921279907249,5.15993970235192,2203
95%,7.868275093138889,7.98070775167667,8.306894,8.149952,8.757661437988304,8.97762530644736,2203
5%,0.0,0.0,-0.15269125,-0.14525795,-0.0003417968749772,-0.0003417968749772,2613
25%,0.0,0.0,-0.05351019,-0.055909634,-0.0003417968749772,-0.0003417968749772,2613
50%,0.0,0.0,0.057974935,0.055779457,-0.0003417968749772,-0.0003417968749772,2613
75%,3.0024242409386006,3.2704537644740403,3.8898015,3.1455507,3.580314890543661,2.63503163655605,2613
95%,8.762880553398746,8.679829668772756,9.648635,9.4278555,9.460247929890954,9.570817057291709,2613
5%,0.0,0.0,-0.09297395,-0.14490879,-0.0003417968749772,-0.0003417968749772,3156
25%,0.0,0.0,-0.045299888,-0.037510514,-0.0003417968749772,-0.0003417968749772,3156
50%,0.0,0.0,0.026819706,0.05431497,-0.0003417968749772,-0.0003417968749772,3156
75%,2.744216084172378,2.3048408665459794,1.7232275,1.9527824,2.3729371388753293,1.1987663269043196,3156
95%,7.631944855025986,7.751011672371158,8.690006,7.6817493,8.3993965148926,8.618935267130551,3156
5%,0.0,0.0,-0.20611572,-0.20486403,-0.0003417968749772,-0.0003417968749772,3343
25%,0.0,0.0,-0.05322337,-0.0641458,-0.0003417968749772,-0.0003417968749772,3343
50%,0.0,0.0,0.073795795,0.1125536,-0.0003417968749772,-0.0003417968749772,3343
75%,5.532458943729134,6.270943339065257,6.244132,6.567912,5.988247807820642,7.921504592895516,3343
95%,10.668967895034667,11.122337851344884,11.48959,11.218545,11.636577224731468,11.922687625885018,3343
5%,0.0,0.0,-0.12277508,-0.22572565,-0.0003417968749772,-0.0003417968749772,3539
25%,0.0,0.0,-0.0073161125,-0.030555487,-0.0003417968749772,-0.0003417968749772,3539
50%,0.0,0.0,0.16131759,0.10126543,-0.0003417968749772,-0.0003417968749772,3539
75%,5.165328234102079,6.135754717199874,6.0057535,5.7538147,5.716694132487021,7.804489866892538,3539
95%,10.504292757693104,10.725592403830374,11.381372,11.016209,11.821073150634843,12.21246223449709,3539
5%,0.0,0.0,-0.24541664,-0.22191286,-0.0003417968749772,-0.0003417968749772,300001257
25%,0.0,0.0,0.0031061172,0.105445385,-0.0003417968749772,-0.0003417968749772,300001257
50%,3.439326210429696,3.772705236745941,3.9958692,3.928214,4.349832153320335,2.850780105590843,300001257
75%,16.445189044797143,16.432951284385954,15.345474,15.608154,16.58720423380538,17.13996531168624,300001257
95%,23.025837082960184,22.622964122044557,23.20203,22.817017,24.41852531433108,24.391351318359384,300001257
5%,6.466129784983694,6.582466754908476,6.591979,6.6475077,6.574586486816429,6.669633229573572,1107
25%,11.597503285454112,11.360036277097771,12.039531,12.304338,12.004099782307946,12.130656178792321,1107
50%,19.46695563028928,19.379309737608345,19.389881,19.407454,19.391916529337607,19.475519434611044,1107
75%,27.285495488774664,27.295693052470057,27.143414,27.255995,27.11113319396975,26.72588659922286,1107
95%,31.06582759903304,31.038681544720426,31.417923,31.037132,31.71414210001632,31.394417381286626,1107
5%,4.472282132962068,4.737317401558032,4.700159,4.6996994,4.51111755371096,4.88806524276732,1979
25%,10.652197386330986,10.468705009600969,10.561537,10.807106,10.416366195678734,10.789022064208993,1979
50%,18.69462692808021,18.53246534449524,18.556816,18.540197,18.416582361857134,18.715759531656914,1979
75%,26.38881093396205,26.408316120201118,26.5854,26.686718,26.50682856241866,26.40061483383184,1979
95%,30.44765360171264,30.094473494144264,30.403454,30.19776,30.47376848856612,29.95207875569665,1979
5%,0.0,0.0,-0.15494776,-0.24340677,-0.0003417968749772,-0.0003417968749772,2517
25%,0.0,0.0,0.04396534,0.103159904,-0.0003417968749772,-0.0003417968749772,2517
50%,2.447059693800305,2.39384408466126,3.075835,2.8770075,3.385596211751306,3.6969308217366574,2517
75%,15.067785263861513,15.133183827510576,14.666279,14.705793,14.364919916788836,15.937775866190606,2517
95%,19.794829279966912,19.880761946054733,20.071165,19.962797,20.69155400594076,20.802726872762058,2517
5%,4.86403944130068,4.639702140655494,4.579315,4.7148485,4.51111755371096,5.006310081481956,531
25%,10.3804387404141,10.493827151337277,10.442539,10.469833,10.416366195678734,10.7424140930176,531
50%,18.48981910632529,18.58275926547598,18.729147,18.480202,18.416582361857134,18.525801595052087,531
75%,26.43880941508555,26.37816523464645,26.74149,26.65186,26.50682856241866,26.118017450968438,531
95%,30.30514352823832,30.28704381875941,30.42936,29.91812,30.47376848856612,29.99011033376059,531
5%,4.146190227264508,4.623391498273212,4.6298046,4.607254,4.632512029012048,4.7424448013305724,1503
25%,9.926614976962645,9.509747300575096,10.127455,10.027334,9.872354761759482,9.596502876281761,1503
50%,17.491351989701236,17.179187736217873,17.11288,17.301687,16.600844319661462,16.48505554199221,1503
75%,25.30200585912153,25.545798292186625,25.638609,25.828657,25.232575352986657,24.712335522969596,1503
95%,29.341816695174725,29.378459201967274,29.748165,29.26949,29.76561508178713,29.33149973551436,1503
5%,0.0,0.0,-0.12775612,-0.10625625,-0.0003417968749772,-0.0003417968749772,1806
25%,0.0,0.0,-0.020245314,-0.012541175,-0.0003417968749772,-0.0003417968749772,1806
50%,0.0,0.0,0.15180624,0.13471007,-0.0003417968749772,-0.0003417968749772,1806
75%,3.3153319045828105,3.342071243945884,3.8410892,3.6806495,3.635584767659509,3.2532595952352064,1806
95%,7.911374052462447,8.400737500237437,8.854005,8.078097,8.718761062622093,8.856485144297295,1806
